datetime,column,original_value,imputed_value
2014-07-14 00:00:00,001026,,18.334045
2014-07-14 00:00:00,001028,,14.29673
2014-07-14 00:00:00,001029,,15.692986
2014-07-14 00:00:00,001031,,14.515484
2014-07-14 00:00:00,001032,,11.379894
2014-07-14 00:00:00,001033,,18.617897
2014-07-14 00:00:00,001034,,46.728973
2014-07-14 00:00:00,001035,,36.531227
2014-07-14 00:00:00,001036,,39.169487
2014-07-14 01:00:00,001001,,33.00491
2014-07-14 01:00:00,001002,,20.698925
2014-07-14 01:00:00,001004,,36.051422
2014-07-14 01:00:00,001005,,36.39838
2014-07-14 01:00:00,001008,,46.165783
2014-07-14 01:00:00,001010,,44.40619
2014-07-14 01:00:00,001011,,48.037495
2014-07-14 01:00:00,001014,,57.381245
2014-07-14 01:00:00,001015,,43.68313
2014-07-14 01:00:00,001016,,44.910126
2014-07-14 01:00:00,001017,,41.12906
2014-07-14 01:00:00,001018,,59.20684
2014-07-14 01:00:00,001019,,52.165783
2014-07-14 01:00:00,001021,,47.917015
2014-07-14 01:00:00,001022,,54.62999
2014-07-14 01:00:00,001025,,26.573349
2014-07-14 01:00:00,001026,,17.882973
2014-07-14 01:00:00,001028,,13.31604
2014-07-14 01:00:00,001029,,15.622135
2014-07-14 01:00:00,001031,,13.2893715
2014-07-14 01:00:00,001032,,10.84285
2014-07-14 01:00:00,001033,,19.134861
2014-07-14 01:00:00,001034,,50.77754
2014-07-14 01:00:00,001035,,37.18116
2014-07-14 01:00:00,001036,,40.975723
2014-07-14 02:00:00,001001,,30.79942
2014-07-14 02:00:00,001002,,20.456009
2014-07-14 02:00:00,001004,,34.96673
2014-07-14 02:00:00,001005,,35.9385
2014-07-14 02:00:00,001008,,49.069805
2014-07-14 02:00:00,001010,,47.61986
2014-07-14 02:00:00,001011,,49.28644
2014-07-14 02:00:00,001014,,59.71978
2014-07-14 02:00:00,001015,,45.032635
2014-07-14 02:00:00,001016,,44.957893
2014-07-14 02:00:00,001017,,43.512833
2014-07-14 02:00:00,001018,,60.28723
2014-07-14 02:00:00,001019,,54.531567
2014-07-14 02:00:00,001021,,52.427036
2014-07-14 02:00:00,001022,,53.807285
2014-07-14 02:00:00,001025,,23.872036
2014-07-14 02:00:00,001026,,17.40625
2014-07-14 02:00:00,001028,,13.111385
2014-07-14 02:00:00,001029,,14.256519
2014-07-14 02:00:00,001031,,12.085957
2014-07-14 02:00:00,001032,,10.633114
2014-07-14 02:00:00,001033,,18.240303
2014-07-14 02:00:00,001034,,50.99004
2014-07-14 02:00:00,001035,,37.720676
2014-07-14 02:00:00,001036,,41.73301
2014-07-14 03:00:00,001001,,29.015846
2014-07-14 03:00:00,001002,,17.917324
2014-07-14 03:00:00,001004,,32.892643
2014-07-14 03:00:00,001005,,35.996216
2014-07-14 03:00:00,001008,,49.56658
2014-07-14 03:00:00,001010,,50.990955
2014-07-14 03:00:00,001011,,52.098045
2014-07-14 03:00:00,001014,,59.488182
2014-07-14 03:00:00,001015,,42.68289
2014-07-14 03:00:00,001016,,45.1502
2014-07-14 03:00:00,001017,,44.4177
2014-07-14 03:00:00,001018,,59.86681
2014-07-14 03:00:00,001019,,51.59271
2014-07-14 03:00:00,001021,,55.44934
2014-07-14 03:00:00,001022,,47.17958
2014-07-14 03:00:00,001025,,22.266876
2014-07-14 03:00:00,001026,,16.510792
2014-07-14 03:00:00,001028,,12.421452
2014-07-14 03:00:00,001029,,13.670986
2014-07-14 03:00:00,001031,,12.399075
2014-07-14 03:00:00,001032,,9.74947
2014-07-14 03:00:00,001033,,17.699707
2014-07-14 03:00:00,001034,,50.344933
2014-07-14 03:00:00,001035,,38.199253
2014-07-14 03:00:00,001036,,40.64811
2014-07-14 04:00:00,001001,,26.79404
2014-07-14 04:00:00,001002,,17.605064
2014-07-14 04:00:00,001004,,30.036022
2014-07-14 04:00:00,001005,,34.84517
2014-07-14 04:00:00,001008,,44.40017
2014-07-14 04:00:00,001010,,53.587727
2014-07-14 04:00:00,001011,,54.706516
2014-07-14 04:00:00,001014,,55.64008
2014-07-14 04:00:00,001015,,36.879623
2014-07-14 04:00:00,001016,,44.43258
2014-07-14 04:00:00,001017,,45.02473
2014-07-14 04:00:00,001018,,60.140194
2014-07-14 04:00:00,001019,,45.811504
2014-07-14 04:00:00,001021,,55.221714
2014-07-14 04:00:00,001022,,38.481747
2014-07-14 04:00:00,001025,,21.186005
2014-07-14 04:00:00,001026,,16.394512
2014-07-14 04:00:00,001028,,11.157967
2014-07-14 04:00:00,001029,,14.13596
2014-07-14 04:00:00,001031,,13.005474
2014-07-14 04:00:00,001032,,10.1414795
2014-07-14 04:00:00,001033,,17.005028
2014-07-14 04:00:00,001034,,49.85474
2014-07-14 04:00:00,001035,,48.35551
2014-07-14 04:00:00,001036,,39.245422
2014-07-14 05:00:00,001001,,27.554459
2014-07-14 05:00:00,001002,,18.065952
2014-07-14 05:00:00,001004,,29.487957
2014-07-14 05:00:00,001005,,32.508186
2014-07-14 05:00:00,001008,,37.66909
2014-07-14 05:00:00,001010,,49.368256
2014-07-14 05:00:00,001011,,50.995754
2014-07-14 05:00:00,001014,,45.384823
2014-07-14 05:00:00,001015,,32.381947
2014-07-14 05:00:00,001016,,40.576214
2014-07-14 05:00:00,001017,,43.67841
2014-07-14 05:00:00,001018,,50.268288
2014-07-14 05:00:00,001019,,39.606567
2014-07-14 05:00:00,001021,,49.6044
2014-07-14 05:00:00,001022,,28.57621
2014-07-14 05:00:00,001025,,20.445518
2014-07-14 05:00:00,001026,,15.719292
2014-07-14 05:00:00,001028,,11.719219
2014-07-14 05:00:00,001029,,15.030125
2014-07-14 05:00:00,001031,,13.455746
2014-07-14 05:00:00,001032,,10.217152
2014-07-14 05:00:00,001033,,16.39376
2014-07-14 05:00:00,001034,,45.83364
2014-07-14 05:00:00,001035,,41.739906
2014-07-14 05:00:00,001036,,38.08448
2014-07-14 06:00:00,001001,,28.722588
2014-07-14 06:00:00,001002,,18.575817
2014-07-14 06:00:00,001004,,27.414867
2014-07-14 06:00:00,001005,,28.664291
2014-07-14 06:00:00,001008,,32.77968
2014-07-14 06:00:00,001010,,38.087067
2014-07-14 06:00:00,001011,,41.282307
2014-07-14 06:00:00,001014,,34.019066
2014-07-14 06:00:00,001015,,27.198807
2014-07-14 06:00:00,001016,,33.848362
2014-07-14 06:00:00,001017,,35.795906
2014-07-14 06:00:00,001018,,37.732788
2014-07-14 06:00:00,001019,,30.690155
2014-07-14 06:00:00,001021,,39.28
2014-07-14 06:00:00,001025,,21.896603
2014-07-14 06:00:00,001026,,15.667019
2014-07-14 06:00:00,001028,,11.356628
2014-07-14 06:00:00,001029,,15.341923
2014-07-14 06:00:00,001031,,14.061176
2014-07-14 06:00:00,001032,,9.927856
2014-07-14 06:00:00,001033,,15.980724
2014-07-14 06:00:00,001034,,40.180817
2014-07-14 06:00:00,001035,,39.805603
2014-07-14 06:00:00,001036,,35.0194
2014-07-14 07:00:00,001001,,28.009838
2014-07-14 07:00:00,001002,,18.928108
2014-07-14 07:00:00,001004,,25.436028
2014-07-14 07:00:00,001005,,27.262169
2014-07-14 07:00:00,001008,,27.895401
2014-07-14 07:00:00,001010,,27.975067
2014-07-14 07:00:00,001011,,30.1241
2014-07-14 07:00:00,001014,,25.634438
2014-07-14 07:00:00,001015,,24.393723
2014-07-14 07:00:00,001016,,28.08989
2014-07-14 07:00:00,001017,,28.466202
2014-07-14 07:00:00,001018,,27.608353
2014-07-14 07:00:00,001019,,24.000252
2014-07-14 07:00:00,001021,,29.676353
2014-07-14 07:00:00,001022,,20.341904
2014-07-14 07:00:00,001025,,21.904202
2014-07-14 07:00:00,001026,,15.1141815
2014-07-14 07:00:00,001028,,11.480537
2014-07-14 07:00:00,001029,,15.916855
2014-07-14 07:00:00,001031,,16.326591
2014-07-14 07:00:00,001032,,9.475979
2014-07-14 07:00:00,001033,,13.579983
2014-07-14 07:00:00,001034,,32.421173
2014-07-14 07:00:00,001035,,31.933617
2014-07-14 07:00:00,001036,,33.118187
2014-07-14 08:00:00,001001,,27.138313
2014-07-14 08:00:00,001002,,19.43459
2014-07-14 08:00:00,001004,,23.542824
2014-07-14 08:00:00,001005,,23.984566
2014-07-14 08:00:00,001008,,26.326584
2014-07-14 08:00:00,001010,,23.877365
2014-07-14 08:00:00,001011,,25.662819
2014-07-14 08:00:00,001014,,22.917885
2014-07-14 08:00:00,001015,,22.779709
2014-07-14 08:00:00,001016,,23.816635
2014-07-14 08:00:00,001017,,21.805
2014-07-14 08:00:00,001018,,23.560577
2014-07-14 08:00:00,001019,,20.172768
2014-07-14 08:00:00,001021,,25.659775
2014-07-14 08:00:00,001022,,19.6548
2014-07-14 08:00:00,001025,,22.672531
2014-07-14 08:00:00,001026,,15.145912
2014-07-14 08:00:00,001028,,11.540115
2014-07-14 08:00:00,001029,,15.690083
2014-07-14 08:00:00,001031,,16.301292
2014-07-14 08:00:00,001032,,9.700932
2014-07-14 08:00:00,001033,,13.801792
2014-07-14 08:00:00,001034,,24.291374
2014-07-14 08:00:00,001035,,25.047295
2014-07-14 08:00:00,001036,,28.700058
2014-07-14 09:00:00,001001,,26.418758
2014-07-14 09:00:00,001002,,20.299885
2014-07-14 09:00:00,001004,,21.099632
2014-07-14 09:00:00,001005,,20.427322
2014-07-14 09:00:00,001008,,24.77893
2014-07-14 09:00:00,001010,,22.158714
2014-07-14 09:00:00,001011,,24.057251
2014-07-14 09:00:00,001014,,21.133324
2014-07-14 09:00:00,001015,,21.657066
2014-07-14 09:00:00,001016,,21.241547
2014-07-14 09:00:00,001017,,19.435043
2014-07-14 09:00:00,001018,,22.671883
2014-07-14 09:00:00,001019,,19.617188
2014-07-14 09:00:00,001021,,25.116554
2014-07-14 09:00:00,001022,,19.689499
2014-07-14 09:00:00,001025,,21.664268
2014-07-14 09:00:00,001026,,14.996887
2014-07-14 09:00:00,001028,,12.364212
2014-07-14 09:00:00,001029,,17.292023
2014-07-14 09:00:00,001031,,17.900734
2014-07-14 09:00:00,001032,,12.602871
2014-07-14 09:00:00,001033,,13.68412
2014-07-14 09:00:00,001034,,20.891136
2014-07-14 09:00:00,001035,,20.103622
2014-07-14 09:00:00,001036,,25.0914
2014-07-14 10:00:00,001001,,23.792847
2014-07-14 10:00:00,001002,,18.7733
2014-07-14 10:00:00,001004,,18.904335
2014-07-14 10:00:00,001005,,17.889977
2014-07-14 10:00:00,001008,,23.4572
2014-07-14 10:00:00,001010,,22.288162
2014-07-14 10:00:00,001011,,23.405243
2014-07-14 10:00:00,001014,,22.317444
2014-07-14 10:00:00,001015,,20.729431
2014-07-14 10:00:00,001016,,19.678795
2014-07-14 10:00:00,001017,,18.877693
2014-07-14 10:00:00,001018,,21.695618
2014-07-14 10:00:00,001019,,19.47905
2014-07-14 10:00:00,001021,,24.613045
2014-07-14 10:00:00,001022,,20.314804
2014-07-14 10:00:00,001025,,18.799091
2014-07-14 10:00:00,001026,,14.846603
2014-07-14 10:00:00,001028,,12.741009
2014-07-14 10:00:00,001029,,18.371433
2014-07-14 10:00:00,001031,,19.599922
2014-07-14 10:00:00,001032,,11.50473
2014-07-14 10:00:00,001033,,13.654362
2014-07-14 10:00:00,001034,,20.599586
2014-07-14 10:00:00,001035,,18.641113
2014-07-14 10:00:00,001036,,22.990517
2014-07-14 11:00:00,001001,,22.702202
2014-07-14 11:00:00,001002,,17.02317
2014-07-14 11:00:00,001004,,17.010933
2014-07-14 11:00:00,001005,,16.402306
2014-07-14 11:00:00,001008,,23.529984
2014-07-14 11:00:00,001010,,22.09105
2014-07-14 11:00:00,001011,,24.035515
2014-07-14 11:00:00,001014,,22.503014
2014-07-14 11:00:00,001015,,20.874718
2014-07-14 11:00:00,001016,,18.85878
2014-07-14 11:00:00,001017,,19.283966
2014-07-14 11:00:00,001018,,22.214554
2014-07-14 11:00:00,001019,,19.86541
2014-07-14 11:00:00,001021,,25.530739
2014-07-14 11:00:00,001022,,20.370796
2014-07-14 11:00:00,001025,,16.794727
2014-07-14 11:00:00,001026,,15.2360115
2014-07-14 11:00:00,001028,,12.956749
2014-07-14 11:00:00,001029,,18.801987
2014-07-14 11:00:00,001031,,19.787289
2014-07-14 11:00:00,001032,,11.514229
2014-07-14 11:00:00,001033,,14.04958
2014-07-14 11:00:00,001034,,20.148666
2014-07-14 11:00:00,001035,,18.536018
2014-07-14 11:00:00,001036,,21.484184
2014-07-14 12:00:00,001001,,21.542366
2014-07-14 12:00:00,001002,,15.802715
2014-07-14 12:00:00,001004,,17.344406
2014-07-14 12:00:00,001005,,16.301704
2014-07-14 12:00:00,001008,,23.070435
2014-07-14 12:00:00,001010,,22.134163
2014-07-14 12:00:00,001011,,24.06292
2014-07-14 12:00:00,001014,,22.43631
2014-07-14 12:00:00,001015,,21.337944
2014-07-14 12:00:00,001016,,19.73838
2014-07-14 12:00:00,001017,,19.275505
2014-07-14 12:00:00,001018,,22.487022
2014-07-14 12:00:00,001019,,19.933205
2014-07-14 12:00:00,001021,,25.834892
2014-07-14 12:00:00,001022,,20.370193
2014-07-14 12:00:00,001025,,16.1475
2014-07-14 12:00:00,001026,,15.2896805
2014-07-14 12:00:00,001028,,12.834801
2014-07-14 12:00:00,001029,,19.35839
2014-07-14 12:00:00,001031,,19.125397
2014-07-14 12:00:00,001032,,11.253143
2014-07-14 12:00:00,001033,,13.834354
2014-07-14 12:00:00,001034,,20.927437
2014-07-14 12:00:00,001035,,18.070297
2014-07-14 12:00:00,001036,,20.552505
2014-07-14 13:00:00,001001,,22.265541
2014-07-14 13:00:00,001002,,17.32845
2014-07-14 13:00:00,001004,,17.897781
2014-07-14 13:00:00,001005,,17.920418
2014-07-14 13:00:00,001008,,24.252106
2014-07-14 13:00:00,001010,,23.447815
2014-07-14 13:00:00,001011,,24.900925
2014-07-14 13:00:00,001014,,22.822594
2014-07-14 13:00:00,001015,,22.444695
2014-07-14 13:00:00,001016,,20.835823
2014-07-14 13:00:00,001017,,21.03875
2014-07-14 13:00:00,001018,,23.962814
2014-07-14 13:00:00,001019,,22.393799
2014-07-14 13:00:00,001021,,26.006172
2014-07-14 13:00:00,001022,,20.353798
2014-07-14 13:00:00,001025,,16.951824
2014-07-14 13:00:00,001026,,15.845154
2014-07-14 13:00:00,001028,,12.405159
2014-07-14 13:00:00,001029,,19.704304
2014-07-14 13:00:00,001031,,18.382889
2014-07-14 13:00:00,001032,,11.0821495
2014-07-14 13:00:00,001033,,17.100128
2014-07-14 13:00:00,001034,,22.912598
2014-07-14 13:00:00,001035,,19.360252
2014-07-14 13:00:00,001036,,22.648254
2014-07-14 14:00:00,001001,,23.494354
2014-07-14 14:00:00,001002,,17.495602
2014-07-14 14:00:00,001004,,20.685272
2014-07-14 14:00:00,001005,,20.110039
2014-07-14 14:00:00,001008,,26.003632
2014-07-14 14:00:00,001010,,26.034988
2014-07-14 14:00:00,001011,,28.038406
2014-07-14 14:00:00,001014,,26.226898
2014-07-14 14:00:00,001015,,26.078556
2014-07-14 14:00:00,001016,,23.641937
2014-07-14 14:00:00,001017,,22.283371
2014-07-14 14:00:00,001018,,27.031242
2014-07-14 14:00:00,001019,,24.682335
2014-07-14 14:00:00,001021,,28.868828
2014-07-14 14:00:00,001025,,18.514523
2014-07-14 14:00:00,001026,,16.699348
2014-07-14 14:00:00,001028,,13.241726
2014-07-14 14:00:00,001029,,20.34267
2014-07-14 14:00:00,001031,,17.403812
2014-07-14 14:00:00,001032,,11.319397
2014-07-14 14:00:00,001033,,15.685627
2014-07-14 14:00:00,001034,,24.185844
2014-07-14 14:00:00,001035,,21.893608
2014-07-14 14:00:00,001036,,24.18753
2014-07-14 15:00:00,001001,,26.358463
2014-07-14 15:00:00,001002,,20.69056
2014-07-14 15:00:00,001004,,23.881714
2014-07-14 15:00:00,001005,,23.070503
2014-07-14 15:00:00,001008,,30.304745
2014-07-14 15:00:00,001010,,29.219917
2014-07-14 15:00:00,001011,,30.923737
2014-07-14 15:00:00,001014,,30.345482
2014-07-14 15:00:00,001015,,30.909096
2014-07-14 15:00:00,001016,,27.165344
2014-07-14 15:00:00,001017,,25.432686
2014-07-14 15:00:00,001018,,31.010658
2014-07-14 15:00:00,001019,,28.866394
2014-07-14 15:00:00,001021,,32.960983
2014-07-14 15:00:00,001022,,29.13945
2014-07-14 15:00:00,001025,,20.942322
2014-07-14 15:00:00,001026,,18.766594
2014-07-14 15:00:00,001028,,14.924671
2014-07-14 15:00:00,001029,,20.49265
2014-07-14 15:00:00,001031,,17.62613
2014-07-14 15:00:00,001032,,12.852123
2014-07-14 15:00:00,001033,,17.595402
2014-07-14 15:00:00,001034,,28.344078
2014-07-14 15:00:00,001035,,24.297935
2014-07-14 15:00:00,001036,,27.220078
2014-07-14 16:00:00,001001,,29.71331
2014-07-14 16:00:00,001002,,24.079014
2014-07-14 16:00:00,001004,,26.645256
2014-07-14 16:00:00,001005,,27.037605
2014-07-14 16:00:00,001008,,35.21843
2014-07-14 16:00:00,001010,,33.5493
2014-07-14 16:00:00,001011,,35.442345
2014-07-14 16:00:00,001014,,34.23599
2014-07-14 16:00:00,001015,,35.47583
2014-07-14 16:00:00,001016,,30.319542
2014-07-14 16:00:00,001017,,30.228294
2014-07-14 16:00:00,001018,,35.143982
2014-07-14 16:00:00,001019,,32.803192
2014-07-14 16:00:00,001021,,37.306988
2014-07-14 16:00:00,001022,,31.993282
2014-07-14 16:00:00,001025,,23.39664
2014-07-14 16:00:00,001026,,22.452328
2014-07-14 16:00:00,001028,,17.242382
2014-07-14 16:00:00,001029,,22.354755
2014-07-14 16:00:00,001031,,19.9346
2014-07-14 16:00:00,001032,,14.258526
2014-07-14 16:00:00,001033,,20.687874
2014-07-14 16:00:00,001034,,33.06949
2014-07-14 16:00:00,001035,,27.848114
2014-07-14 16:00:00,001036,,30.252167
2014-07-14 17:00:00,001001,,32.85289
2014-07-14 17:00:00,001002,,27.69318
2014-07-14 17:00:00,001004,,29.398819
2014-07-14 17:00:00,001005,,30.500053
2014-07-14 17:00:00,001008,,37.78258
2014-07-14 17:00:00,001010,,37.998066
2014-07-14 17:00:00,001011,,38.891594
2014-07-14 17:00:00,001014,,37.692112
2014-07-14 17:00:00,001015,,36.85367
2014-07-14 17:00:00,001016,,33.257397
2014-07-14 17:00:00,001017,,33.544426
2014-07-14 17:00:00,001018,,39.20838
2014-07-14 17:00:00,001019,,37.583786
2014-07-14 17:00:00,001021,,41.087124
2014-07-14 17:00:00,001022,,35.505913
2014-07-14 17:00:00,001025,,26.739613
2014-07-14 17:00:00,001026,,24.941528
2014-07-14 17:00:00,001028,,21.04367
2014-07-14 17:00:00,001029,,24.76839
2014-07-14 17:00:00,001031,,23.016037
2014-07-14 17:00:00,001032,,17.452732
2014-07-14 17:00:00,001033,,23.051727
2014-07-14 17:00:00,001034,,37.59372
2014-07-14 17:00:00,001035,,31.08664
2014-07-14 17:00:00,001036,,32.820915
2014-07-14 18:00:00,001001,,35.018097
2014-07-14 18:00:00,001002,,29.680904
2014-07-14 18:00:00,001004,,31.325027
2014-07-14 18:00:00,001005,,32.414062
2014-07-14 18:00:00,001008,,38.59592
2014-07-14 18:00:00,001010,,38.43927
2014-07-14 18:00:00,001011,,40.97408
2014-07-14 18:00:00,001014,,37.652527
2014-07-14 18:00:00,001015,,36.69581
2014-07-14 18:00:00,001016,,35.46123
2014-07-14 18:00:00,001017,,35.822823
2014-07-14 18:00:00,001018,,40.27772
2014-07-14 18:00:00,001019,,40.55783
2014-07-14 18:00:00,001021,,42.32149
2014-07-14 18:00:00,001022,,34.529236
2014-07-14 18:00:00,001025,,29.616348
2014-07-14 18:00:00,001026,,28.444508
2014-07-14 18:00:00,001028,,24.23067
2014-07-14 18:00:00,001029,,26.576366
2014-07-14 18:00:00,001031,,25.021725
2014-07-14 18:00:00,001032,,18.57283
2014-07-14 18:00:00,001033,,25.791824
2014-07-14 18:00:00,001034,,39.817955
2014-07-14 18:00:00,001035,,33.211044
2014-07-14 18:00:00,001036,,35.54251
2014-07-14 19:00:00,001001,,36.523457
2014-07-14 19:00:00,001002,,31.333916
2014-07-14 19:00:00,001004,,33.30366
2014-07-14 19:00:00,001005,,35.642754
2014-07-14 19:00:00,001008,,38.50939
2014-07-14 19:00:00,001010,,38.057945
2014-07-14 19:00:00,001011,,40.69044
2014-07-14 19:00:00,001014,,35.717762
2014-07-14 19:00:00,001015,,36.20415
2014-07-14 19:00:00,001016,,36.403816
2014-07-14 19:00:00,001017,,35.966766
2014-07-14 19:00:00,001018,,41.625668
2014-07-14 19:00:00,001019,,42.154182
2014-07-14 19:00:00,001021,,40.994602
2014-07-14 19:00:00,001022,,33.288578
2014-07-14 19:00:00,001025,,31.565514
2014-07-14 19:00:00,001026,,30.03191
2014-07-14 19:00:00,001028,,26.273907
2014-07-14 19:00:00,001029,,26.749195
2014-07-14 19:00:00,001031,,26.298115
2014-07-14 19:00:00,001032,,20.972145
2014-07-14 19:00:00,001033,,28.40279
2014-07-14 19:00:00,001034,,40.93184
2014-07-14 19:00:00,001035,,35.23049
2014-07-14 19:00:00,001036,,37.60885
2014-07-14 20:00:00,001001,,36.949245
2014-07-14 20:00:00,001002,,32.25119
2014-07-14 20:00:00,001004,,34.5677
2014-07-14 20:00:00,001005,,36.729195
2014-07-14 20:00:00,001008,,39.493156
2014-07-14 20:00:00,001010,,38.08497
2014-07-14 20:00:00,001011,,42.02295
2014-07-14 20:00:00,001014,,35.013706
2014-07-14 20:00:00,001015,,38.11247
2014-07-14 20:00:00,001016,,38.932663
2014-07-14 20:00:00,001017,,36.29007
2014-07-14 20:00:00,001018,,43.465664
2014-07-14 20:00:00,001019,,44.239002
2014-07-14 20:00:00,001021,,41.66001
2014-07-14 20:00:00,001022,,31.99236
2014-07-14 20:00:00,001025,,32.857395
2014-07-14 20:00:00,001026,,30.56717
2014-07-14 20:00:00,001028,,26.64209
2014-07-14 20:00:00,001029,,25.773407
2014-07-14 20:00:00,001031,,26.09433
2014-07-14 20:00:00,001032,,20.627136
2014-07-14 20:00:00,001033,,28.30571
2014-07-14 20:00:00,001034,,44.447006
2014-07-14 20:00:00,001035,,36.09563
2014-07-14 20:00:00,001036,,38.77893
2014-07-14 21:00:00,001001,,36.441895
2014-07-14 21:00:00,001002,,30.035473
2014-07-14 21:00:00,001004,,35.181335
2014-07-14 21:00:00,001005,,36.41479
2014-07-14 21:00:00,001008,,40.17529
2014-07-14 21:00:00,001010,,39.919376
2014-07-14 21:00:00,001011,,43.15248
2014-07-14 21:00:00,001014,,36.41191
2014-07-14 21:00:00,001015,,39.556137
2014-07-14 21:00:00,001016,,40.577183
2014-07-14 21:00:00,001017,,38.247047
2014-07-14 21:00:00,001018,,44.15069
2014-07-14 21:00:00,001019,,44.713707
2014-07-14 21:00:00,001021,,43.759655
2014-07-14 21:00:00,001022,,34.24424
2014-07-14 21:00:00,001025,,31.855976
2014-07-14 21:00:00,001026,,30.40952
2014-07-14 21:00:00,001028,,23.89043
2014-07-14 21:00:00,001029,,22.282581
2014-07-14 21:00:00,001031,,22.460976
2014-07-14 21:00:00,001032,,19.518017
2014-07-14 21:00:00,001033,,28.241158
2014-07-14 21:00:00,001034,,43.46147
2014-07-14 21:00:00,001035,,37.491127
2014-07-14 21:00:00,001036,,39.000725
2014-07-14 22:00:00,001001,,31.107029
2014-07-14 22:00:00,001002,,22.150051
2014-07-14 22:00:00,001004,,32.08833
2014-07-14 22:00:00,001005,,33.64904
2014-07-14 22:00:00,001008,,36.6896
2014-07-14 22:00:00,001010,,40.967033
2014-07-14 22:00:00,001011,,43.790657
2014-07-14 22:00:00,001014,,36.04804
2014-07-14 22:00:00,001015,,36.697636
2014-07-14 22:00:00,001016,,38.52522
2014-07-14 22:00:00,001017,,39.421227
2014-07-14 22:00:00,001018,,44.423164
2014-07-14 22:00:00,001019,,41.48877
2014-07-14 22:00:00,001021,,43.70243
2014-07-14 22:00:00,001022,,34.539368
2014-07-14 22:00:00,001025,,26.265446
2014-07-14 22:00:00,001026,,29.249813
2014-07-14 22:00:00,001028,,22.35868
2014-07-14 22:00:00,001029,,20.354858
2014-07-14 22:00:00,001031,,18.0685
2014-07-14 22:00:00,001032,,18.584991
2014-07-14 22:00:00,001033,,26.837738
2014-07-14 22:00:00,001034,,42.17916
2014-07-14 22:00:00,001035,,36.98977
2014-07-14 22:00:00,001036,,38.04647
2014-07-14 23:00:00,001001,,22.276741
2014-07-14 23:00:00,001002,,14.35244
2014-07-14 23:00:00,001004,,20.138657
2014-07-14 23:00:00,001005,,26.30188
2014-07-14 23:00:00,001008,,24.48745
2014-07-14 23:00:00,001010,,28.276169
2014-07-14 23:00:00,001011,,30.273628
2014-07-14 23:00:00,001014,,25.891571
2014-07-14 23:00:00,001015,,14.551514
2014-07-14 23:00:00,001016,,24.921295
2014-07-14 23:00:00,001017,,30.733398
2014-07-14 23:00:00,001018,,34.04126
2014-07-14 23:00:00,001019,,29.982788
2014-07-14 23:00:00,001021,,30.142578
2014-07-14 23:00:00,001022,,15.503456
2014-07-14 23:00:00,001025,,16.764366
2014-07-14 23:00:00,001026,,26.3093
2014-07-14 23:00:00,001028,,19.184803
2014-07-14 23:00:00,001029,,16.653187
2014-07-14 23:00:00,001031,,14.703354
2014-07-14 23:00:00,001032,,18.494076
2014-07-14 23:00:00,001033,,22.566303
2014-07-14 23:00:00,001034,,37.82142
2014-07-14 23:00:00,001035,,34.426743
2014-07-14 23:00:00,001036,,33.242744
2014-07-15 00:00:00,001001,,17.487343
2014-07-15 00:00:00,001002,,10.081558
2014-07-15 00:00:00,001004,,14.653809
2014-07-15 00:00:00,001005,,17.288162
2014-07-15 00:00:00,001008,,16.782486
2014-07-15 00:00:00,001010,,16.848564
2014-07-15 00:00:00,001011,,19.131622
2014-07-15 00:00:00,001014,,17.008545
2014-07-15 00:00:00,001015,,13.906357
2014-07-15 00:00:00,001016,,16.080536
2014-07-15 00:00:00,001017,,19.868599
2014-07-15 00:00:00,001018,,22.606972
2014-07-15 00:00:00,001019,,19.600525
2014-07-15 00:00:00,001021,,18.768013
2014-07-15 00:00:00,001022,,12.415703
2014-07-15 00:00:00,001025,,13.33025
2014-07-15 00:00:00,001026,,21.524845
2014-07-15 00:00:00,001028,,15.180576
2014-07-15 00:00:00,001029,,14.421665
2014-07-15 00:00:00,001031,,12.914818
2014-07-15 00:00:00,001032,,14.292538
2014-07-15 00:00:00,001033,,17.957554
2014-07-15 00:00:00,001034,,29.105217
2014-07-15 00:00:00,001035,,28.622475
2014-07-15 00:00:00,001036,,26.63224
2014-07-15 01:00:00,001001,,17.71357
2014-07-15 01:00:00,001002,,14.855671
2014-07-15 01:00:00,001004,,29.574848
2014-07-15 01:00:00,001005,,38.990746
2014-07-15 01:00:00,001008,,26.349388
2014-07-15 01:00:00,001010,,31.533813
2014-07-15 01:00:00,001011,,36.837204
2014-07-15 01:00:00,001014,,34.581074
2014-07-15 01:00:00,001015,,21.137756
2014-07-15 01:00:00,001016,,32.28225
2014-07-15 01:00:00,001017,,44.93988
2014-07-15 01:00:00,001018,,47.317757
2014-07-15 01:00:00,001019,,43.097954
2014-07-15 01:00:00,001021,,68.36187
2014-07-15 01:00:00,001022,,25.810745
2014-07-15 01:00:00,001025,,16.32006
2014-07-15 01:00:00,001026,,31.801407
2014-07-15 01:00:00,001028,,18.310116
2014-07-15 01:00:00,001029,,11.939404
2014-07-15 01:00:00,001031,,11.303375
2014-07-15 01:00:00,001032,,15.824802
2014-07-15 01:00:00,001033,,35.19329
2014-07-15 01:00:00,001034,,53.01737
2014-07-15 01:00:00,001035,,49.43135
2014-07-15 01:00:00,001036,,48.489952
2014-07-15 02:00:00,001001,,25.651936
2014-07-15 02:00:00,001002,,25.615288
2014-07-15 02:00:00,001004,,42.26338
